battle_entities_tables																																																
32																																																
key	type	walk_speed	run_speed	acceleration	deceleration	charge_speed	crawl_speed	charge_distance_commence_run	charge_distance_adopt_charge_pose	charge_distance_pick_target	shape	radius	mass	height	fire_arc_close	turn_speed	hit_points	allow_turn_to_move_anim	allow_static_turn_anim	min_turning_speed	fly_speed	flying_charge_speed	size	strafe_speed	gradient_strategy	audio_entity_type	combat_reaction_radius	entity_effects	hit_reactions_ignore_chance	knock_interrupts_ignore_chance	soft_collision_offset_z	can_climb_ladder_and_stair_pipes	projectile_intersection_radius_ratio	projectile_penetration_speed_change	projectile_penetration_resistance	aura_vfx	porthole_camera	min_tracking_ratio	max_tracking_ratio	vfx_filter_id	can_cast_projectile	porthole_composite_scene	has_blood	can_dismember	combat_camera_shake_type	dismember_head_alive_hp_ratio	dismember_arms_hp_ratio	jump_attack_chance
wh2_main_lzd_slann_mage	giant	1.5	3.4	2	4	4	35	30	30	2	circle	1	100	4	60	100	8	True	True	0	0	0	very_large	1	ignore	wh2_slann	6	war_beast_effects	0	0	0	False	1	0.8999999	3	wh_main_generic_character_aura		0.5	1.6	2	False		True	False	wh_main_unit_combat	-1	-1	30
wh2_main_lzd_slann_mage_palanquin	artillery	1.4	3.4	3	5	4.4	35	30	30	2.5	circle	1	2500	4.5	60	100	8	True	True	0	0	0	very_large	1	ignore	wh2_lzd_slann_platform	6	war_beast_effects	0	0	0	False	1	0.8999999	3			0.5	1.6	0	False		False	False	wh_main_unit_combat	-1	-1	30
wh2_main_lzd_terradon_blessed_blood	giant	2	7	6	8	9	35	35	35	1.7	circle	1	500	2.5	360	260	8	True	True	1	11	12.5	large	1.5	rotation_x	wh_dragon_small_wyvern	3	war_beast_effects	0	0	0	False	0.7	0.85	3			0	2	0	False		True	False	wh_main_unit_combat	-1	-1	20
wh2_main_lzd_terradon_blood	giant	2	6	6	8	7.5	35	35	35	1.7	circle	1	400	2.5	360	200	8	True	True	1	9	12	large	1.5	rotation_x	wh_dragon_small_wyvern	3	war_beast_effects	0	0	0	False	0.7	0.85	3			0	2	0	False		True	False	wh_main_unit_combat	-1	-1	20
wh2_main_lzd_terradon_hero_blood	giant	2	6	6	8	7.5	35	35	35	1.7	circle	1	500	2.5	360	200	8	True	True	1	9	12	large	1.5	rotation_x	wh_dragon_small_wyvern	3	war_beast_effects	0	0	0	False	1	0.85	3			0	2	0	False		True	False	wh_main_unit_combat	-1	-1	20
wh2_main_lzd_warbeast_rider_360_blood	man	1.5	3.3	2	4	4.5	35	30	30	0.6	circle	1	100	1	360	90	8	True	True	0	0	0	very_large	1	ignore	wh_goblin	0	infantry_light_effects	0	0	0	False	1	0.8999999	2			0.5	1.45	0	False		True	False	wh_main_unit_combat	-1	-1	20
wh2_main_lzd_warbeast_rider_360_hero_blood	man	1.5	3.3	2	4	4.5	35	30	30	0.6	circle	1	100	1.8	360	90	8	True	True	0	0	0	large	1	ignore	wh2_skinks	0	infantry_light_effects	0	0	0	False	1	0.8999999	2	wh_main_generic_character_aura		0.3	1.6	30	False		True	False	wh_main_unit_combat	-1	-1	20
wh2_main_lzd_warbeast_rider_360_hero_blood_kroqgar	man	1.5	3.3	2	4	4.5	35	30	30	0.6	circle	1	100	1.8	360	90	8	True	True	0	0	0	large	1	ignore	wh2_skinks	0	infantry_light_effects	0	0	0	False	1	0.8999999	2	wh_main_generic_character_aura		0.3	1.6	7	False		True	False	wh_main_unit_combat	-1	-1	20
wh2_main_rider_standard_360_blood	horse	2	7.8	7	7	10.8	35	30	25	0.6	circle	1	50	2	360	120	8	True	True	1	0	0	large	3	ignore	none	0	cavalry_effects	0	0	0	False	1	0.85	2			0.5	1.6	0	False		True	False	wh_main_unit_combat	-1	-1	20
wh2_main_skv_art_plagueclaw_catapult	artillery	1.9	2	1.5	3	2	30	20	20	3	capsule	0.5	3000	5.5	50	60	450	False	False	0	0	0	very_large	1.2	rotation	wh_war_machine_wood_medium	0	artillery_effects	0	0	0	False	1	0.75	5		dwf_grudgethrower	0.5	1.45	0	False	composite_scene\porthole\plagueclaw_catapult_porthole_01.csc	False	False	wh_main_unit_combat	-1	-1	20
wh2_main_skv_art_warp_lightning_cannon	artillery	1.9	2	1.5	3	2	30	20	20	3.5	capsule	0.5	3000	4.5	50	60	425	False	False	0	0	0	very_large	1.2	rotation	wh_war_machine_metal_large	0	artillery_effects	0	0	0	False	1	0.75	5		skv_warp_lightning_cannon	0.5	1.45	0	False		False	False	wh_main_unit_combat	-1	-1	20
wh2_main_skv_infantry	man	1.5	4.2	2	4	4.8	30	25	25	0.65	circle	1	100	1.5	60	120	8	True	True	0	0	0	small	1	ignore	none	0	infantry_light_effects	0	0	0	True	1	0.95	1			0.5	1.6	0	False		True	True	wh_main_unit_combat	-1	-1	30
wh2_main_skv_infantry_fast	man	1.5	5.4	5	6	6	30	25	25	0.6	circle	1	90	1.5	60	120	8	True	True	0	0	0	small	1	ignore	none	0	infantry_light_effects	0	0	0	True	1	0.95	1			0.5	1.6	0	False		True	True	wh_main_unit_combat	-1	-1	30
wh2_main_skv_infantry_fast_360	man	1.5	5.4	5	6	6	30	25	25	0.6	circle	1	90	1.5	360	120	8	True	True	0	0	0	small	1	ignore	none	0	infantry_light_effects	0	0	0	True	1	0.95	1			0.5	1.6	0	False		True	True	wh_main_unit_combat	-1	-1	30
wh2_main_skv_infantry_fast_hero	man	1.5	4.4	5	6	5.1	35	30	30	0.7	circle	1	400	1.8	60	180	8	True	True	0	0	0	small	1	ignore	wh_human_male	2	infantry_light_effects	65	65	0	True	1	0.8999999	1	wh_main_generic_character_aura		0.5	1.6	1	False		True	True	wh_main_unit_combat	-1	-1	70
wh2_main_skv_infantry_fast_hero_assassin	man	1.5	5.4	5	6	6	35	30	30	0.7	circle	1	400	1.8	60	180	8	True	True	0	0	0	small	1	ignore	wh_human_male	2	infantry_light_effects	70	70	0	True	0.8	0.8999999	1	wh_main_generic_character_aura		0.5	1.6	30	False		True	True	wh_main_unit_combat	-1	-1	70
wh2_main_skv_infantry_fast_hero_queek_headtaker	man	1.5	4	3	4	4.7	35	30	30	0.7	circle	1	650	1.9	60	180	8	True	True	0	0	0	small	1	ignore	wh_human_male	2	infantry_light_effects	75	75	0	True	1	0.8999999	1	wh_main_generic_character_aura		0.5	1.6	30	False		True	False	wh_main_unit_combat	-1	-1	70
wh2_main_skv_infantry_heavy	man	1.5	3.8	2	5	4.5	30	25	25	0.7	circle	1	150	1.6	60	120	8	True	True	0	0	0	small	1	ignore	none	0	infantry_light_effects	0	0	0	True	1	0.95	1			0.5	1.6	0	False		True	True	wh_main_unit_combat	-1	-1	20
wh2_main_skv_infantry_heavy_globadiers	man	1.5	3.8	3	5	4.5	30	25	25	0.68	circle	1	150	1.6	80	120	8	True	True	0	0	0	small	1	ignore	none	0	infantry_light_effects	0	0	0	True	1	0.95	1			0.5	1.6	12	False		True	True	wh_main_unit_combat	-1	-1	20
wh2_main_skv_infantry_hero	man	1.5	4.2	2	4	4.8	30	25	25	0.7	circle	1	110	1.6	60	120	8	True	True	0	0	0	small	1	ignore	none	0	infantry_light_effects	60	60	0	True	1	0.95	1	wh_main_generic_character_aura		0.5	1.6	0	False		True	True	wh_main_unit_combat	-1	-1	70
wh2_main_skv_infantry_hero_grey_seer_plague	man	1.5	4.2	2	4	4.8	30	25	25	0.7	circle	1	300	1.6	60	120	8	True	True	0	0	0	small	1	ignore	none	0	infantry_light_effects	60	60	0	True	1	0.95	1	wh_main_generic_character_aura		0.5	1.6	30	False		True	True	wh_main_unit_combat	-1	-1	70
wh2_main_skv_infantry_hero_grey_seer_ruin	man	1.5	4.2	2	4	4.8	30	25	25	0.7	circle	1	300	1.6	60	120	8	True	True	0	0	0	small	1	ignore	none	0	infantry_light_effects	60	60	0	True	1	0.95	1	wh_main_generic_character_aura		0.5	1.6	30	False		True	True	wh_main_unit_combat	-1	-1	70
wh2_main_skv_infantry_hero_plague_priest	man	1.5	4.2	2	4	4.8	30	25	25	0.7	circle	1	250	1.6	60	120	8	True	True	0	0	0	small	1	ignore	none	0	infantry_light_effects	60	60	0	True	1	0.95	1	wh_main_generic_character_aura		0.5	1.6	4	False		True	True	wh_main_unit_combat	-1	-1	70
wh2_main_skv_infantry_hero_skrolk	man	1.5	4.2	2	4	4.8	30	25	25	0.7	circle	1	400	1.6	60	120	8	True	True	0	0	0	small	1	ignore	none	2	infantry_light_effects	70	60	0	True	1	0.95	1	wh_main_generic_character_aura		0.5	1.6	1	False		True	False	wh_main_unit_combat	-1	-1	70
wh2_main_skv_infantry_hero_warlock_engineer	man	1.5	4.2	2	4	4.8	30	25	25	0.7	circle	1	250	1.6	60	120	8	True	True	0	0	0	small	1	ignore	none	0	infantry_light_effects	60	60	0	True	1	0.95	1	wh_main_generic_character_aura		0.5	1.6	5	False		True	True	wh_main_unit_combat	-1	-1	70
wh2_main_skv_infantry_plague_monk	man	1.5	4.2	2	4	4.8	30	25	25	0.7	circle	1	100	1.6	60	120	8	True	True	0	0	0	small	1	ignore	none	0	infantry_light_effects	0	0	0	True	1	0.95	1			0.5	1.6	3	False		True	True	wh_main_unit_combat	-1	-1	20
wh2_main_skv_infantry_plague_monk_censer	man	1.5	4.2	2	4	4.8	30	25	25	0.72	circle	1	120	1.6	60	120	8	True	True	0	0	0	small	1	ignore	none	0	infantry_light_effects	0	0	0	True	1	0.95	1			0.5	1.6	5	False		True	True	wh_main_unit_combat	-1	-1	20
wh2_main_skv_infantry_small	man	1.5	4.2	2	4	4.8	30	25	25	0.55	circle	1	90	1.3	60	120	8	True	True	0	0	0	small	1	ignore	none	0	infantry_light_effects	0	0	0	True	1	0.95	1			0.5	1.6	6	False		True	True	wh_main_unit_combat	-1	-1	20
wh2_main_skv_infantry_weaponteam	giant	1.4	3.8	2	4	4.4	30	25	25	1.3	ellipse	0.6	150	1.6	50	120	8	True	True	0	0	0	small	1	ignore	none	0	infantry_light_effects	0	0	0	False	1	0.95	1			0.5	1.6	0	False		True	True	wh_main_unit_combat	-1	-1	20
wh2_main_skv_monster_bonebreaker	giant	2	6	4	4	8.2	40	35	35	1.4	circle	1	1500	4	60	80	8	True	True	0	0	0	large	1	ignore	none	3	monstrous_infantry_effects	50	50	0	False	0.8	0.75	3			0.5	1.45	1	False		True	False	wh_main_unit_combat	-1	-1	20
wh2_main_skv_monster_hell_pit_abomination	giant	3	5.8	3	4	8	45	40	40	4.6	capsule	0.65	5000	6	60	60	8	True	True	0	0	0	very_large	1	rotation	none	7	war_beast_effects	50	50	0	False	1	0.75	5			0.25	1.45	14	False		True	False	wh_main_unit_combat	-1	-1	20
wh2_main_skv_monster_rat_ogre	giant	2	6	3.5	5	8	40	35	35	1	circle	1	1500	2.8	60	100	8	True	True	0	0	0	large	1	ignore	none	3	monstrous_infantry_effects	20	20	0	False	0.8	0.75	3			0.5	1.6	0	False		True	False	wh_main_unit_combat	-1	-1	20
wh2_main_skv_vehicle_doomwheel	chariot	1.5	7.2	3	5	9.8	35	30	30	3	capsule	0.45	1100	3	60	60	8	True	True	0	0	0	very_large	1	rotation	none	5	war_beast_effects	0	0	0	False	1	0.25	20			0.25	1.45	0	False		False	False	wh_main_unit_combat	-1	-1	20
wh2_main_skv_vehicle_doomwheel_warp_lightning_gun	giant	1.5	7.2	3	5	9.8	35	30	30	0.1	circle	1	10	0.1	120	60	8	True	True	0	0	0	very_large	1	rotation	none	5	war_beast_effects	0	0	0	False	1	0.25	20			0.25	1.45	0	False		False	False	wh_main_unit_combat	-1	-1	20
wh2_main_skv_vehicle_plague_furnace	chariot	3	4.2	3	4	4.8	35	30	30	4.2	capsule	0.6	1700	9.2	60	60	8	True	True	0	0	0	very_large	1	rotation	wh2_war_machine_SKV_plague_furnace	5	war_beast_effects	0	0	0	False	1	0.75	5			0.25	1.45	0	False		False	False	wh_main_unit_combat	-1	-1	20
wh2_main_skv_vehicle_screaming_bell	chariot	3	4.4	3	4	5	35	30	30	4.2	capsule	0.6	1700	9.2	60	60	8	True	True	0	0	0	very_large	1	rotation	wh2_war_machine_SKV_screaming_bell	5	war_beast_effects	0	0	0	False	1	0.75	5			0.25	1.45	0	False		False	False	wh_main_unit_combat	-1	-1	20
wh2_main_vehicle_cauldron_of_blood	artillery	1.6	5	4	6	7.2	35	30	30	4	capsule	0.42	1700	6	40	60	8	False	False	1	0	0	very_large	1	rotation	wh2_hef_cauldron_of_blood	6	artillery_effects	0	0	0	False	1	0.8	4			0.5	1.45	0	False		False	False	wh_main_unit_combat	-1	-1	20
wh2_pro06_tmb_mon_bone_giant	giant	2.6	3.2	2	3	3.8	35	30	30	2.4	circle	1	6500	9	60	60	8	True	True	0	0	0	very_large	1	ignore	none	6	giant_effects	50	50	0	False	0.8	0.75	5			0.3	1.45	0	False		False	False	wh_main_unit_combat	-1	-1	30
wh_dlc01_chs_dragon_ogre_blood	giant	1.6	6.4	3	4	8	40	35	35	1.75	capsule	0.62	1700	3.1	60	80	8	True	True	0	0	0	large	1	ignore	wh_dlc_dragon_ogre_small	4	monstrous_infantry_effects	50	30	0	False	0.8999999	0.75	4			0.5	1.45	1	False		True	False	wh_main_unit_combat	-1	-1	40
wh_dlc01_chs_dragon_ogre_shaggoth_blood	giant	2.8	7.6	3	4	10	40	35	35	3.9	capsule	0.5	5500	6.4	60	120	8	True	True	0	0	0	very_large	1	ignore	wh_dlc_dragon_ogre_large	6	giant_effects	60	60	0	False	0.8999999	0.75	5			0.5	1.45	2	False		True	False	wh_main_unit_combat	-1	-1	70
wh_dlc01_chs_infantry_forsaken_blood_dismembers	man	1.5	4.6	4	5	5	35	30	30	0.75	circle	1	230	2	60	120	8	True	True	0	0	0	small	1	ignore	wh_human_male	0	infantry_light_effects	0	0	0	True	1	0.8999999	1			0.5	1.6	0	False		True	True	wh_main_unit_combat	-1	-1	40
wh_dlc01_chs_kholek_blood	giant	3.3	7.8	4	4	11	40	35	35	4	capsule	0.5	6000	6.75	60	120	8	True	True	0	0	0	very_large	1	ignore	wh_dlc_dragon_ogre_large	6	giant_effects	70	70	0	False	0.8999999	0.75	5			0.5	1.45	3	False		True	False	wh_main_unit_combat	-1	-1	70
wh_dlc01_flying_manticore_blood	giant	2.2	7	8	10	10	35	35	35	2.3	capsule	0.35	1600	3	120	120	8	True	True	0	8.5	13	large	1	rotation_x	wh_dlc_manticore	4	war_beast_effects	40	40	0	False	1.2	0.8	4			0	1.45	0	False		True	False	wh_main_unit_combat	-1	-1	70
wh_dlc01_vehicle_chs_chariot_gorebeast	horse	1.5	6.6	5.5	7	10.8	40	35	25	1.85	capsule	0.67	1400	2	60	60	8	True	True	1	0	0	large	1	rotation_x	wh_chariot_metal	3	cavalry_effects	40	40	0	False	1	0.8	4			0.5	1.6	0	False		True	False	wh_main_unit_combat	-1	-1	20
wh_dlc01_vehicle_chs_chariot_gorebeast_articulation	chariot	1.5	6.6	5.5	7	10.8	40	35	25	3.5	capsule	0.4	1400	2	60	60	8	True	True	2.8	0	0	large	1	rotation	wh2_chariot_articulation	3	artillery_effects	40	40	0.5	False	1	0.8	4			0.5	1.6	0	False		False	False	wh_main_unit_combat	-1	-1	20
wh_dlc02_vmp_cavalry_standard_blood_knight_blood	horse	2	7	5	6	10.5	35	30	25	1.4	ellipse	0.5	1000	2	360	120	8	True	True	1	0	0	medium	3	rotation_x	wh_horse_normal	0	cavalry_effects	0	0	0	False	1	0.85	2			0.5	1.6	0	False		True	False	wh_main_unit_combat	-1	-1	20
wh_dlc03_bst_cav_centigor_blood	horse	1.9	8.4	6.5	8	13	35	30	25	1.35	ellipse	0.5	950	2.3	360	120	8	True	True	1	0	0	medium	3	rotation_x	wh_horse_normal	0	cavalry_effects	0	0	0	False	1	0.85	2			0.5	1.6	0	False		True	False	wh_main_unit_combat	-1	-1	20
wh_dlc03_bst_cha_gor_hero_blood	man	1.5	3.7	3	4	4.5	35	30	30	0.7	circle	1	400	2.3	60	120	8	True	True	0	0	0	small	1	ignore	none	2	infantry_effects	75	75	0	True	1	0.75	5	wh_main_generic_character_aura		0.5	1.45	1	False		True	False	wh_main_unit_combat	-1	-1	70
wh_dlc03_bst_cha_gor_hero_blood_dismember	man	1.5	3.8	2	4	4.5	35	35	35	0.8899999	circle	1	800	2.3	60	120	8	True	True	0	0	0	small	1	ignore	none	2	infantry_effects	70	70	0	True	1	0.75	5	wh_main_generic_character_aura		0.5	1.45	1	False		True	True	wh_main_unit_combat	-1	-1	70
wh_dlc03_bst_cha_gor_hero_khazrak_blood	man	1.5	4.2	3	4	4.6	35	30	30	0.7	circle	1	1400	2.3	60	120	8	True	True	0	0	0	small	1	ignore	none	2	infantry_effects	75	75	0	True	1	0.75	5	wh_main_generic_character_aura		0.5	1.45	1	False		True	False	wh_main_unit_combat	-1	0	70
wh_dlc03_bst_cha_gorebull_blood	giant	2.2	5.8	5	5	9	45	35	35	1.25	ellipse	0.8999999	1600	3.6	60	80	8	True	True	0	0	0	large	1	ignore	none	4	monstrous_infantry_effects	55	55	0	False	1	0.8	4	wh_main_generic_character_aura		0.5	1.45	1	False		True	False	wh_main_unit_combat	-1	-1	70
wh_dlc03_bst_inf_bestigor_blood_dismembers	man	1.5	3.6	3.5	4	4.4	35	30	30	0.7	circle	1	160	2	60	120	8	True	True	0	0	0	small	1	ignore	none	0	infantry_light_effects	0	0	0	True	1	0.8999999	1			0.5	1.6	0	False		True	True	wh_main_unit_combat	-1	-1	30
wh_dlc03_bst_inf_gor_blood_dismembers	man	1.5	3.8	3.5	4	4.6	35	30	30	0.66	circle	1	130	2	60	120	8	True	True	0	0	0	small	1	ignore	none	0	infantry_light_effects	0	0	0	True	1	0.8999999	1			0.5	1.6	0	False		True	True	wh_main_unit_combat	-1	-1	20
wh_dlc03_bst_inf_ungor_blood_dismembers	man	1.5	3.6	3.5	4	4.2	35	30	30	0.65	circle	1	100	1.4	60	120	8	True	True	0	0	0	small	1	ignore	none	0	infantry_light_effects	0	0	0	True	1	0.95	1			0.5	1.6	0	False		True	True	wh_main_unit_combat	-1	-1	20
wh_dlc03_bst_mon_minotaur_blood	giant	2.2	5.6	5	5	8.6	45	35	35	1.1	ellipse	0.8999999	1600	3.5	60	90	8	True	True	0	0	0	large	1	ignore	none	5	monstrous_infantry_effects	30	30	0	False	0.8	0.8	4			0.5	1.6	1	False		True	False	wh_main_unit_combat	-1	-1	30
wh_dlc03_bst_mon_razorgor	horse	1.7	7	5	5	10.8	45	35	25	1.6	capsule	0.5	1100	1.9	60	120	8	True	True	1	0	0	medium	1	rotation_x	wh_boar	2	cavalry_effects	15	15	0	False	1	0.85	3			0.5	1.45	0	False		False	False	wh_main_unit_combat	-1	-1	20
wh_dlc03_vehicle_bst_chariot_razorgor_articulation	chariot	1.5	7	5.5	7	10.8	40	35	25	4.1	capsule	0.38	1400	2	60	80	8	True	True	2.8	0	0	large	1	rotation	wh2_chariot_articulation	3	artillery_effects	20	20	0	False	1	0.8	4			0.5	1.45	0	False		False	False		-1	0	20
wh_dlc03_vehicle_bst_chariot_razorgor_blood	horse	1.5	7	5.5	7	10.8	40	35	25	1.8	capsule	0.6	1400	2.4	60	80	8	True	True	1	0	0	large	1	rotation_x	wh_chariot_metal	3	cavalry_effects	20	20	0	False	1	0.8	4			0.5	1.45	0	False		True	False		-1	0	20
wh_dlc04_cavalry_ultra_slow_hero_blood	horse	2	5.8	6	6	10.8	35	30	25	1.4	ellipse	0.45	1500	2	360	60	8	True	True	1	0	0	medium	1	rotation_x	wh_horse_normal	0	cavalry_effects	0	0	0	False	1	0.85	2			0.5	1.6	0	False		True	False		-1	-1	70
wh_dlc04_cavalry_very_slow_hero_blood	horse	2	7	6	6	10.8	35	30	25	1.4	ellipse	0.45	1500	2	360	60	8	True	True	1	0	0	medium	1	rotation_x	wh_horse_normal	0	cavalry_effects	0	0	0	False	1	0.85	2			0.5	1.6	0	False		True	False		-1	-1	70
wh_dlc04_emp_cavalry_blazing_sun_blood	horse	2	7.1	6	6	10.6	35	30	30	1.4	ellipse	0.5	1000	2	360	60	8	True	True	1	0	0	medium	1	rotation_x	wh_horse_normal	0	cavalry_effects	0	0	0	False	1	0.85	2			0.5	1.6	0	False		True	False	wh_main_unit_combat	-1	-1	20
wh_dlc04_infantry_flagellants_blood_dismembers	man	1.5	3.6	3	4	4	30	25	25	0.65	circle	1	100	1.8	60	120	8	True	True	0	0	0	small	1	ignore	wh_human_male	0	infantry_light_effects	0	0	0	True	1	0.8999999	1			0.5	1.6	0	False		True	True	wh_main_unit_combat	-1	-1	20
wh_dlc04_infantry_free_company_blood_dismembers	man	1.5	3.6	3	4	4	30	25	25	0.65	circle	1	90	1.8	70	240	8	True	True	0	0	0	small	1	ignore	wh_human_male	0	infantry_light_effects	0	0	0	True	1	0.8999999	1			0.5	1.6	0	False		True	True	wh_main_unit_combat	-1	-1	20
wh_dlc04_infantry_slow_hero_blood	man	1.5	3.1	2	4	3.9	35	30	30	0.7	circle	1	400	2.2	60	120	8	True	True	0	0	0	small	1	ignore	wh_human_male	2	infantry_light_effects	70	60	0	True	1	0.8999999	1	wh_main_generic_character_aura		0.5	1.6	1	False		True	False	wh_main_unit_combat	-1	-1	70
wh_dlc04_infantry_slow_hero_blood_arch_lector	man	1.5	3.1	2	4	3.9	35	30	30	0.7	circle	1	400	2.2	60	120	8	True	True	0	0	0	small	1	ignore	wh_human_male	2	infantry_light_effects	70	60	0	True	1	0.8999999	1	wh_main_generic_character_aura		0.5	1.6	15	False		True	False	wh_main_unit_combat	-1	-1	70
wh_dlc04_infantry_tithe_zombie_blood_dismembers	man	1.3	2.5	2	3	2.6	30	25	25	0.5	circle	1	90	1.7	60	120	8	True	True	0	0	0	small	1	ignore	wh_zombie	2	infantry_light_effects	0	0	0	True	1	0.8999999	1			0.5	1.6	0	False		True	True	wh_main_unit_combat	0.5	0.5	20
wh_dlc04_infantry_very_fast_hero_blood	man	1.5	4	2	4	4.6	35	30	30	0.7	circle	1	900	2.2	60	120	8	True	True	0	0	0	small	1	ignore	wh_human_male	2	infantry_light_effects	75	75	0	True	1	0.8999999	1	wh_main_generic_character_aura		0.5	1.6	1	False		True	False	wh_main_unit_combat	-1	-1	70
wh_dlc04_monster_direpack_blood	horse	1.9	9.5	6	7	12	35	30	30	0.8999999	ellipse	0.4	200	1.2	60	120	8	True	True	0.75	0	0	small	3	rotation_x	wh_dire_wolve_warhound	6	cavalry_effects	0	0	0	False	1	0.8999999	2			0.5	1.45	0	False		True	False	wh_main_unit_combat	-1	-1	20
wh_dlc04_vehicle_vmp_corpse_cart_articulation	chariot	1.3	2.3	2	3	2.5	30	30	30	3.7	capsule	0.37	1100	2.7	40	80	8	True	True	2.8	0	0	large	1	rotation	wh_war_machine_corpse_cart	6	artillery_effects	0	0	0	False	1	0.8	4			0.5	1.45	0	False		False	False	wh_main_unit_combat	-1	-1	20
wh_dlc04_vehicle_vmp_mortis_engine_articulation	chariot	1.8	4.8	4	6	6.8	35	30	30	3.7	capsule	0.37	1100	7	40	80	8	True	True	2.8	0	0	large	1.6	rotation	none	6	artillery_effects	0	0	0	False	1	0.8	4			0.5	1.45	0	False		False	False	wh_main_unit_combat	-1	-1	20
wh_dlc04_vehicle_war_altar_articulation	chariot	2	4.8	4	6	7	30	25	25	2.5	capsule	0.45	1300	7	40	80	8	True	True	2.8	0	0	very_large	1	rotation	wh_chariot_wood	3	artillery_effects	0	0	0.5	False	1	0.75	5			0.5	1.45	0	False		False	False	wh_main_unit_combat	-1	-1	20
wh_dlc04_vehicle_zombie_corpse_cart	man	1.3	2.3	2	3	2.5	30	30	30	0.5	circle	1	100	1.7	60	120	8	True	True	0	0	0	small	1	ignore	wh_zombie	2	infantry_light_effects	0	0	0	True	1	0.8999999	2			0.5	1.45	0	False		False	False	wh_main_unit_combat	-1	-1	20
wh_dlc04_vmp_inf_feaster_ghoul_blood_dismembers	man	1.5	4.2	4	5	4.5	35	30	30	0.6	circle	1	90	1.5	60	120	8	True	True	0	0	0	small	1	ignore	wh_crypt_ghoul	0	infantry_light_effects	0	0	0	True	1	0.8999999	1			0.5	1.6	0	False		True	True	wh_main_unit_combat	-1	0.5	20
wh_dlc04_vmp_strigoi_blood	man	1.6	5	4	5	6	35	30	30	0.75	circle	1	750	2.2	60	90	8	True	True	0	0	0	small	1	ignore	wh_human_male	2	infantry_light_effects	75	75	0	True	1	0.8999999	2	wh_main_generic_character_aura		0.5	1.45	1	False		True	False	wh_main_unit_combat	-1	-1	70
wh_dlc05_bst_cha_gor_hero_morghur_blood	man	1.5	3.9	3	4	4.5	35	30	30	0.7	circle	1	750	2.5	60	120	8	True	True	0	0	0	small	1	ignore	none	2	infantry_effects	75	75	0	True	1	0.75	6	wh_main_generic_character_aura		0.5	1.45	1	False		True	False	wh_main_unit_combat	-1	-1	70
wh_dlc05_bst_cha_gor_hero_morghur_blood_boss	man	1.5	3.7	3	4	4.5	35	30	30	0.7	circle	1	1200	2.3	60	120	8	True	True	0	0	0	small	1	ignore	none	2	infantry_effects	70	60	0	True	1	0.75	6	wh_main_generic_character_aura		0.5	1.45	1	False		True	False	wh_main_unit_combat	-1	-1	70
wh_dlc05_bst_inf_harpy	man	1.5	4.8	6	8	5.2	30	25	25	0.7	circle	1	200	1.8	0	140	8	True	True	0	8.2	12	small	1	ignore	wh_fell_bat	0	infantry_light_effects	30	0	0	False	1.2	0.95	1			0.5	1.6	0	False		True	False	wh_main_unit_artillery_footstep	-1	-1	20
wh_dlc05_cavalry_rider_sister_blood	man	2	3.3	2	4	4.5	35	30	25	0.6	circle	1	100	1.5	360	120	8	True	True	0	0	0	medium	1	ignore	wh_human_male	0	infantry_light_effects	0	0	0	False	1	0.8999999	2			0.5	1.6	0	False		True	False	wh_main_unit_combat	-1	-1	20
wh_dlc05_hawk_rider_blood	man	1.5	3.3	2	4	4.5	35	30	25	0.6	circle	1	100	1.8	120	90	8	True	True	0	0	0	large	1	ignore	wh_human_male	0	infantry_light_effects	0	0	0	False	1	0.8999999	2			0.5	1.45	0	False		True	False	wh_main_unit_combat	-1	-1	20
wh_dlc05_wef_branchwraith_dismembers	man	1.5	3.8	4	5	4.5	35	30	30	0.75	circle	1	500	2.1	60	120	8	True	True	0	0	0	small	1	ignore	none	2	infantry_light_effects	70	60	0	True	1	0.8999999	2	wh_main_generic_character_aura		0.5	1.45	1	False		False	True	wh_main_unit_combat	-1	-1	20
wh_dlc05_wef_cav_glade_rider_blood	man	1.5	3.5	3	4	4.2	35	30	30	0.6	circle	1	100	1.8	360	120	8	True	True	0	0	0	medium	1	ignore	wh_dlc_wef_elf_male	0	infantry_light_effects	0	0	0	False	1	0.8999999	2			0.5	1.6	0	False		True	False	wh_main_unit_combat	-1	-1	20
wh_dlc05_wef_cav_stag_blood	horse	1.8	8.5	6	7	10.8	35	30	30	1.4	ellipse	0.5	1000	1.85	360	120	8	True	True	1	0	0	medium	3	rotation_x	wh_dlc_wef_stag	0	cavalry_effects	0	0	0	False	1	0.85	2			0.5	1.6	0	False		True	False	wh_main_unit_combat	-1	-1	20
wh_dlc05_wef_cavalry_fast_360_blood	horse	2	9.4	6	6	11	35	30	25	1.4	ellipse	0.5	600	2	360	120	8	True	True	1	0	0	medium	3	rotation_x	wh_horse_normal	0	cavalry_effects	0	0	0	False	1	0.85	2			0.5	1.6	0	False		True	False	wh_main_unit_combat	-1	-1	20
wh_dlc05_wef_cha_durthu	giant	2.4	3.5	3	4	5.1	35	35	35	2.2	circle	1	7000	8.8	60	60	8	True	True	0	0	0	very_large	1	ignore	none	6	treeman_effects	80	80	0	False	1	0.75	6	wh_main_generic_character_aura		0.5	1.45	1	False		False	False	wh_main_unit_combat	-1	-1	20
