main_units_tables																																																		
36																																																		
additional_building_requirement	campaign_cap	caste	create_time	is_naval	land_unit	num_men	multiplayer_cap	multiplayer_cost	naval_unit	num_ships	min_men_per_ship	max_men_per_ship	prestige	recruitment_cost	recruitement_movie	religion_requirement	unit	upkeep_cost	weight	resource_requirement	world_leader_only	can_trade	special_edition_mask	unique_index	unknown25	in_encyclopedia	region_unit_resource_requirement	audio_voiceover_culture	ui_unit_group_land	ui_unit_group_naval	tier	is_high_thread	porthole_camera	mount	use_hitpoints_in_campaign	unit_scaling	porthole_composite_scene	melee_cp	missile_cp	can_siege	audio_voiceover_culture_override	restrict_xp_gain_in_campaign	audio_voiceover_actor_group	food_cost	has_spoken_vo	is_monstrous	multiplayer_qb_cap	vo_is_dragon	vo_is_dinosaur	optional_ui_element
	-1	lord	1	False	wh_dlc03_bst_cha_malagor_the_dark_omen_0	1	0	500	wh_main_shp_transport	1	1	1	0	1200			wh_dlc03_bst_cha_malagor_the_dark_omen_0	300	heavy		False	False	0	11634	0	False		wh_dlc03_vo_culture_Beastmen	lord_wizard_wild	lord_wizard_wild	0	True	bst_general		True	False		500	0	False	vo_culture_None	True	wh_dlc03_vo_actor_Beastmen_Malagor_the_Dark_Omen	0	True	False	0	False	False	
	-1	monster	1	False	wh_dlc03_bst_feral_manticore	1	0	900	wh_main_shp_transport	1	1	1	0	900			wh_dlc03_bst_feral_manticore	225	heavy		False	False	0	12252	0	False		wh_main_vo_culture_Manticore	dragon	dragon	4	True	bst_manticore		True	False		900	0	True	vo_culture_None	False	wh_main_vo_actor_default	0	False	True	3	False	False	
	-1	melee_infantry	3	False	wh_dlc03_bst_inf_bestigor_herd_0	100	0	1050	wh_main_shp_transport	1	1	100	0	1000			wh_dlc03_bst_inf_bestigor_herd_0	250	heavy		False	False	0	8261	0	True		wh_dlc03_vo_culture_Beastmen	infantry_axe_great	infantry_axe_great	4	False	bst_gor_15		False	True		1000	0	False	vo_culture_None	False	wh_dlc03_vo_actor_Beastmen_Gor	0	True	False	6	False	False	
	-1	melee_cavalry	2	False	wh_dlc03_bst_inf_centigors_0	60	0	700	wh_main_shp_transport	1	1	80	0	700			wh_dlc03_bst_inf_centigors_0	175	heavy		False	False	0	8267	0	True		wh_dlc03_vo_culture_Beastmen	wh_dlc03_bst_centigor	wh_dlc03_bst_centigor	3	False	bst_centigor_40_degrees		False	True		700	0	False	vo_culture_None	False	wh_dlc03_vo_actor_Beastmen_Gor	0	True	False	6	False	False	
	-1	melee_cavalry	2	False	wh_dlc03_bst_inf_centigors_1	60	0	800	wh_main_shp_transport	1	1	80	0	800			wh_dlc03_bst_inf_centigors_1	200	heavy		False	False	0	10241	0	True		wh_dlc03_vo_culture_Beastmen	wh_dlc03_bst_centigor_missile	wh_dlc03_bst_centigor_missile	4	False	bst_centigor_40_degrees		False	True		256	384	False	vo_culture_None	False	wh_dlc03_vo_actor_Beastmen_Gor	0	True	False	5	False	False	
	-1	melee_cavalry	2	False	wh_dlc03_bst_inf_centigors_2	60	0	900	wh_main_shp_transport	1	1	80	0	900			wh_dlc03_bst_inf_centigors_2	225	heavy		False	False	0	10249	0	True		wh_dlc03_vo_culture_Beastmen	wh_dlc03_bst_centigor_great_weapon	wh_dlc03_bst_centigor_great_weapon	4	False	bst_centigor_40_degrees		False	True		900	0	False	vo_culture_None	False	wh_dlc03_vo_actor_Beastmen_Gor	0	True	False	6	False	False	
	-1	war_beast	1	False	wh_dlc03_bst_inf_chaos_warhounds_0	80	0	400	wh_main_shp_transport	1	1	80	0	400			wh_dlc03_bst_inf_chaos_warhounds_0	100	heavy		False	False	0	8282	0	True		wh_main_vo_culture_Dire_Wolves_WarHound	war_beast	war_beast	1	False	vamp_dire_wolf		False	True		400	0	False	wh_main_vo_culture_Vampire_Creature_Order_Giver	False	wh_main_vo_actor_default	0	False	False	6	False	False	
	-1	war_beast	1	False	wh_dlc03_bst_inf_chaos_warhounds_1	80	0	475	wh_main_shp_transport	1	1	80	0	475			wh_dlc03_bst_inf_chaos_warhounds_1	118	heavy		False	False	0	11106	0	True		wh_main_vo_culture_Dire_Wolves_WarHound	war_beast	war_beast	2	False	vamp_dire_wolf		False	True		475	0	False	wh_main_vo_culture_Vampire_Creature_Order_Giver	False	wh_main_vo_actor_default	0	False	False	6	False	False	
	-1	missile_infantry	2	False	wh_dlc03_bst_inf_cygor_0	1	0	1600	wh_main_shp_transport	1	1	1	0	1600			wh_dlc03_bst_inf_cygor_0	400	very_heavy		False	False	0	8284	0	True		wh_dlc03_vo_culture_Beastmen_Cygor	wh_dlc03_bst_cygor	wh_dlc03_bst_cygor	5	True	bst_cygor		True	False		800	800	True	vo_culture_None	False	wh_main_vo_actor_default	0	False	False	2	False	False	
	-1	missile_infantry	2	False	wh_dlc03_bst_inf_cygor_0_summoned	1	0	1600	wh_main_shp_transport	1	1	1	0	1600			wh_dlc03_bst_inf_cygor_0_summoned	400	very_heavy		False	False	0	138427573	0	True		wh_dlc03_vo_culture_Beastmen_Cygor	wh_dlc03_bst_cygor	wh_dlc03_bst_cygor	5	True	bst_cygor		True	False		400	400	True	vo_culture_None	False	wh_main_vo_actor_default	0	False	False	0	False	False	
	-1	melee_infantry	1	False	wh_dlc03_bst_inf_gor_herd_0	120	0	650	wh_main_shp_transport	1	1	120	0	600			wh_dlc03_bst_inf_gor_herd_0	150	heavy		False	False	0	8311	0	True		wh_dlc03_vo_culture_Beastmen	infantry_axe	infantry_axe	3	False	bst_gor_15		False	True		600	0	False	vo_culture_None	False	wh_dlc03_vo_actor_Beastmen_Gor	0	True	False	6	False	False	
	-1	melee_infantry	1	False	wh_dlc03_bst_inf_gor_herd_1	120	0	550	wh_main_shp_transport	1	1	120	0	500			wh_dlc03_bst_inf_gor_herd_1	125	heavy		False	False	0	10252	0	True		wh_dlc03_vo_culture_Beastmen	infantry_axe	infantry_axe	3	False	bst_gor_30		False	True		500	0	False	vo_culture_None	False	wh_dlc03_vo_actor_Beastmen_Gor	0	True	False	6	False	False	
	-1	monstrous_infantry	2	False	wh_dlc03_bst_inf_minotaurs_0	16	0	1250	wh_main_shp_transport	1	1	160	0	1250			wh_dlc03_bst_inf_minotaurs_0	312	heavy		False	False	0	8345	0	True		wh_dlc03_vo_culture_Minotaur	monstrous_infantry	monstrous_infantry	4	False	bst_minotaur_15		False	True		1250	0	True	vo_culture_None	False	wh_main_vo_actor_default	0	False	True	6	False	False	
	-1	monstrous_infantry	2	False	wh_dlc03_bst_inf_minotaurs_1	16	0	1400	wh_main_shp_transport	1	1	160	0	1400			wh_dlc03_bst_inf_minotaurs_1	350	heavy		False	False	0	10267	0	True		wh_dlc03_vo_culture_Minotaur	monstrous_infantry	monstrous_infantry	4	False	bst_minotaur_25		False	True		1400	0	True	vo_culture_None	False	wh_main_vo_actor_default	0	False	True	6	False	False	
	-1	monstrous_infantry	2	False	wh_dlc03_bst_inf_minotaurs_2	16	0	1500	wh_main_shp_transport	1	1	160	0	1500			wh_dlc03_bst_inf_minotaurs_2	375	heavy		False	False	0	10271	0	True		wh_dlc03_vo_culture_Minotaur	wh_dlc03_minotaurs_great_weapon	wh_dlc03_minotaurs_great_weapon	5	False	bst_minotaur_15		False	True		1500	0	True	vo_culture_None	False	wh_main_vo_actor_default	0	False	True	6	False	False	
	-1	monstrous_cavalry	2	False	wh_dlc03_bst_inf_razorgor_herd_0	32	0	600	wh_main_shp_transport	1	1	32	0	600			wh_dlc03_bst_inf_razorgor_herd_0	150	heavy		False	False	0	8358	0	True		wh_dlc03_vo_culture_Boar	wh_dlc03_bst_razorgor	wh_dlc03_bst_razorgor	4	False	bst_razorgor_herd		False	True		600	0	False	vo_culture_None	False	wh_main_vo_actor_default	0	False	False	6	False	False	
	-1	melee_infantry	1	False	wh_dlc03_bst_inf_ungor_herd_1	160	0	400	wh_main_shp_transport	1	1	160	0	400			wh_dlc03_bst_inf_ungor_herd_1	100	light		False	False	0	10291	0	True		wh_dlc03_vo_culture_Beastmen	infantry_axe	infantry_axe	3	False	bst_ungor_30		False	True		400	0	False	vo_culture_None	False	wh_dlc03_vo_actor_Beastmen_Ungor	0	True	False	6	False	False	
	-1	missile_infantry	1	False	wh_dlc03_bst_inf_ungor_raiders_0	120	0	425	wh_main_shp_transport	1	1	160	0	425			wh_dlc03_bst_inf_ungor_raiders_0	106	light		False	False	0	8376	0	True		wh_dlc03_vo_culture_Beastmen	missile_infantry_bow	missile_infantry_bow	2	False	bst_ungor_15		False	True		85	340	False	vo_culture_None	False	wh_dlc03_vo_actor_Beastmen_Ungor	0	True	False	6	False	False	
	-1	melee_infantry	1	False	wh_dlc03_bst_inf_ungor_spearmen_0	160	0	300	wh_main_shp_transport	1	1	160	0	300			wh_dlc03_bst_inf_ungor_spearmen_0	75	light		False	False	0	8386	0	True		wh_dlc03_vo_culture_Beastmen	infantry_spear	infantry_spear	1	False	bst_ungor_30		False	True		300	0	False	vo_culture_None	False	wh_dlc03_vo_actor_Beastmen_Ungor	0	True	False	6	False	False	
	-1	melee_infantry	1	False	wh_dlc03_bst_inf_ungor_spearmen_1	160	0	350	wh_main_shp_transport	1	1	160	0	350			wh_dlc03_bst_inf_ungor_spearmen_1	87	light		False	False	0	10284	0	True		wh_dlc03_vo_culture_Beastmen	infantry_spear	infantry_spear	2	False	bst_ungor_15		False	True		350	0	False	vo_culture_None	False	wh_dlc03_vo_actor_Beastmen_Ungor	0	True	False	6	False	False	
	-1	monstrous_infantry	1	False	wh_dlc03_bst_mon_chaos_spawn_0	16	0	1000	wh_main_shp_transport	1	1	16	0	1000			wh_dlc03_bst_mon_chaos_spawn_0	250	heavy		False	False	0	8277	0	True		wh_dlc03_vo_culture_Spawn	monstrous_infantry	monstrous_infantry	4	True	chaos_spawn		False	True		1000	0	True	vo_culture_None	False	wh_main_vo_actor_default	0	False	False	6	False	False	
	-1	monstrous_infantry	1	False	wh_dlc03_bst_mon_chaos_spawn_0_summoned	16	0	1000	wh_main_shp_transport	1	1	16	0	1000			wh_dlc03_bst_mon_chaos_spawn_0_summoned	250	heavy		False	False	0	181402547	0	True		wh_dlc03_vo_culture_Spawn	monstrous_infantry	monstrous_infantry	4	True	chaos_spawn		False	True		500	0	True	vo_culture_None	False	wh_main_vo_actor_default	0	False	False	0	False	False	
	-1	monster	2	False	wh_dlc03_bst_mon_giant_0	1	0	1600	wh_main_shp_transport	1	1	1	0	1600			wh_dlc03_bst_mon_giant_0	400	very_heavy		False	False	0	8297	0	True		wh_main_vo_culture_Giant	giant	giant	5	True	grn_giant		True	False		1600	0	True	vo_culture_None	False	wh_main_vo_actor_default	0	False	True	2	False	False	
	-1	lord	1	False	wh_dlc03_emp_cha_boris_todbringer_0	1	0	950	wh_main_shp_transport	1	1	1	0	1000			wh_dlc03_emp_cha_boris_todbringer_0	250	medium		False	False	0	11116	0	False		wh_main_vo_culture_Empire	lord_infantry_sword	lord_infantry_sword	0	True	emp_general_foot		True	False		950	0	False	vo_culture_None	True	wh_dlc03_vo_actor_Empire_Boris_Todbringer	0	True	False	0	False	False	
	-1	lord	1	False	wh_dlc03_emp_cha_boris_todbringer_1	1	0	1150	wh_main_shp_transport	1	1	1	0	1200			wh_dlc03_emp_cha_boris_todbringer_1	300	medium		False	False	0	11109	0	False		wh_main_vo_culture_Empire	lord_cavalry	lord_cavalry	0	True	emp_general_foot	wh_main_cam_mnt_emp_barded_warhorse	True	False		1150	0	False	vo_culture_None	True	wh_dlc03_vo_actor_Empire_Boris_Todbringer	0	True	False	0	False	False	
	-1	lord	1	False	wh_dlc03_emp_cha_boris_todbringer_2	1	0	1350	wh_main_shp_transport	1	1	1	0	1350			wh_dlc03_emp_cha_boris_todbringer_2	337	medium		False	False	0	676328912	0	False		wh_main_vo_culture_Empire	lord_cavalry_flying	lord_cavalry_flying	0	True	emp_general_foot	wh_main_cam_mnt_emp_imperial_pegasus	True	False		1350	0	False	vo_culture_None	True	wh_dlc03_vo_actor_Empire_Boris_Todbringer	0	True	False	0	False	False	
	-1	lord	1	False	wh_dlc03_emp_cha_boris_todbringer_3	1	0	1600	wh_main_shp_transport	1	1	1	0	1500			wh_dlc03_emp_cha_boris_todbringer_3	375	heavy		False	False	0	1935577947	0	False		wh_main_vo_culture_Empire	lord_dragon	lord_dragon	0	True	emp_general_foot	wh_main_cam_mnt_emp_imperial_griffon	True	False		1600	0	True	vo_culture_None	True	wh_dlc03_vo_actor_Empire_Boris_Todbringer	0	True	False	0	False	False	
	-1	hero	1	False	wh_dlc03_emp_cha_wizard_beasts_0	1	0	250	wh_main_shp_transport	1	1	1	0	1000			wh_dlc03_emp_cha_wizard_beasts_0	250	medium		False	False	0	7065	0	False		wh_main_vo_culture_Empire	wizard_beasts	wizard_beasts	0	True	emp_general_foot		True	False		250	0	False	vo_culture_None	True	vo_actor_Empire_dlc03_AmberWizard	0	True	False	2	False	False	
	-1	hero	1	False	wh_dlc03_emp_cha_wizard_beasts_1	1	0	350	wh_main_shp_transport	1	1	1	0	1100			wh_dlc03_emp_cha_wizard_beasts_1	275	medium		False	False	0	7069	0	False		wh_main_vo_culture_Empire	wizard_beasts_cavalry	wizard_beasts_cavalry	0	True	emp_general_foot	wh_main_cam_mnt_emp_warhorse	True	False		350	0	False	vo_culture_None	True	vo_actor_Empire_dlc03_AmberWizard	0	True	False	2	False	False	
	-1	hero	1	False	wh_dlc03_emp_cha_wizard_beasts_2	1	0	450	wh_main_shp_transport	1	1	1	0	1200			wh_dlc03_emp_cha_wizard_beasts_2	300	medium		False	False	0	7078	0	False		wh_main_vo_culture_Empire	wizard_beasts_cavalry	wizard_beasts_cavalry	0	True	emp_general_foot	wh_main_cam_mnt_emp_barded_warhorse	True	False		450	0	False	vo_culture_None	True	vo_actor_Empire_dlc03_AmberWizard	0	True	False	2	False	False	
	-1	hero	1	False	wh_dlc03_emp_cha_wizard_beasts_3	1	0	1150	wh_main_shp_transport	1	1	1	0	1600			wh_dlc03_emp_cha_wizard_beasts_3	375	medium		False	False	0	7087	0	False		wh_main_vo_culture_Empire	wizard_beasts_flying_monster	wizard_beasts_flying_monster	0	True	emp_general_foot	wh_main_cam_mnt_emp_imperial_griffon	True	False		1150	0	True	vo_culture_None	True	vo_actor_Empire_dlc03_AmberWizard	0	True	False	2	False	False	
	-1	hero	1	False	wh_dlc03_emp_cha_wizard_beasts_4	1	0	650	wh_main_shp_transport	1	1	1	0	1500			wh_dlc03_emp_cha_wizard_beasts_4	325	medium		False	False	0	10338	0	False		wh_main_vo_culture_Empire	wizard_beasts_flying_monster	wizard_beasts_flying_monster	0	True	emp_general_foot	wh_main_cam_mnt_emp_imperial_pegasus	True	False		650	0	False	vo_culture_None	True	vo_actor_Empire_dlc03_AmberWizard	0	True	False	2	False	False	
	1	warmachine	1	False	wh_dlc04_emp_art_hammer_of_the_witches_0	44	1	1100	wh_main_shp_transport	1	1	9	0	1100			wh_dlc04_emp_art_hammer_of_the_witches_0	275	medium		False	False	0	11146	0	True		wh_main_vo_culture_Empire	cannon	cannon	5	False	emp_soldier_15_degrees		False	True		120	980	True	vo_culture_None	True	wh_main_vo_actor_Empire_Infantry	0	True	False	1	False	False	
	1	warmachine	1	False	wh_dlc04_emp_art_sunmaker_0	44	1	1800	wh_main_shp_transport	1	1	9	0	1800			wh_dlc04_emp_art_sunmaker_0	450	medium		False	False	0	11192	0	True		wh_main_vo_culture_Empire	emp_rocket_battery	emp_rocket_battery	5	False	emp_soldier_15_degrees		False	True		180	1620	True	vo_culture_None	True	wh_main_vo_actor_Empire_Infantry	0	True	False	1	False	False	
wh_main_emp_smiths_2	-1	melee_cavalry	2	False	wh_dlc04_emp_cav_knights_blazing_sun_0	60	0	1200	wh_main_shp_transport	1	1	30	0	1200			wh_dlc04_emp_cav_knights_blazing_sun_0	300	medium		False	False	0	11155	0	True		wh_main_vo_culture_Empire	shock_cavalry	shock_cavalry	4	False	emp_reiksguard		False	True		1200	0	False	vo_culture_None	False	wh_main_vo_actor_Empire_Mounted	0	True	False	6	False	False	
	1	monstrous_cavalry	1	False	wh_dlc04_emp_cav_royal_altdorf_gryphites_0	32	1	1800	wh_main_shp_transport	1	1	10	0	1800			wh_dlc04_emp_cav_royal_altdorf_gryphites_0	450	medium		False	False	0	11190	0	True		wh_main_vo_culture_Empire	shock_cavalry	shock_cavalry	5	False	emp_demigryph_knights		False	True		1800	0	False	vo_culture_None	True	wh_main_vo_actor_Empire_Mounted	0	True	False	1	False	False	
	1	melee_cavalry	1	False	wh_dlc04_emp_cav_zintlers_reiksguard_0	60	1	1350	wh_main_shp_transport	1	1	60	0	1350			wh_dlc04_emp_cav_zintlers_reiksguard_0	337	medium		False	False	0	11158	0	True		wh_main_vo_culture_Empire	shock_cavalry	shock_cavalry	5	False	emp_reiksguard		False	True		1350	0	False	vo_culture_None	True	wh_main_vo_actor_Empire_Mounted	0	True	False	1	False	False	
	-1	lord	1	False	wh_dlc04_emp_cha_arch_lector_0	1	0	650	wh_main_shp_transport	1	1	1	0	1000			wh_dlc04_emp_cha_arch_lector_0	225	medium		False	False	0	11132	0	False		wh_main_vo_culture_Empire	lord_infantry_hammer_great	lord_infantry_hammer_great	0	True	emp_general_foot		True	False		700	0	False	vo_culture_None	True	wh_dlc04_vo_actor_Empire_Arch_Lector	0	True	False	0	False	False	
	-1	lord	1	False	wh_dlc04_emp_cha_arch_lector_1	1	0	750	wh_main_shp_transport	1	1	1	0	1300			wh_dlc04_emp_cha_arch_lector_1	250	medium		False	False	0	11133	0	False		wh_main_vo_culture_Empire	cavalry	cavalry	0	True	emp_general_foot	wh_main_cam_mnt_emp_warhorse	True	False		800	0	False	vo_culture_None	True	wh_dlc04_vo_actor_Empire_Arch_Lector	0	True	False	0	False	False	
	-1	lord	1	False	wh_dlc04_emp_cha_arch_lector_2	1	0	850	wh_main_shp_transport	1	1	1	0	1350			wh_dlc04_emp_cha_arch_lector_2	275	medium		False	False	0	11143	0	False		wh_main_vo_culture_Empire	cavalry	cavalry	0	True	emp_general_foot	wh_main_cam_mnt_emp_barded_warhorse	True	False		900	0	False	vo_culture_None	True	wh_dlc04_vo_actor_Empire_Arch_Lector	0	True	False	0	False	False	
	-1	lord	1	False	wh_dlc04_emp_cha_volkmar_the_grim_0	1	0	850	wh_main_shp_transport	1	1	1	0	1100			wh_dlc04_emp_cha_volkmar_the_grim_0	300	medium		False	False	0	11117	0	False		wh_main_vo_culture_Empire	lord_infantry_hammer_great	lord_infantry_hammer_great	0	True	emp_general_foot		True	False		900	0	False	vo_culture_None	True	wh_dlc04_vo_actor_Empire_Volkmar_The_Grim	0	True	False	0	False	False	
	-1	lord	1	False	wh_dlc04_emp_cha_volkmar_the_grim_1	2	0	1600	wh_main_shp_transport	1	1	2	0	1600			wh_dlc04_emp_cha_volkmar_the_grim_1	400	medium		False	False	0	11122	0	False		wh_main_vo_culture_Empire	magic_chariot	magic_chariot	0	True	emp_general_foot	wh_dlc04_cam_mnt_emp_war_altar	True	False		1600	0	False	vo_culture_None	True	wh_dlc04_vo_actor_Empire_Volkmar_The_Grim	0	True	False	0	False	False	
	-1	lord	1	False	wh_dlc04_emp_cha_volkmar_the_grim_2	1	0	950	wh_main_shp_transport	1	1	1	0	1100			wh_dlc04_emp_cha_volkmar_the_grim_2	325	medium		False	False	0	12261	0	False		wh_main_vo_culture_Empire	cavalry	cavalry	0	True	emp_general_foot	wh_main_cam_mnt_emp_warhorse	True	False		1000	0	False	vo_culture_None	True	wh_dlc04_vo_actor_Empire_Volkmar_The_Grim	0	True	False	0	False	False	
	-1	lord	1	False	wh_dlc04_emp_cha_volkmar_the_grim_3	1	0	1050	wh_main_shp_transport	1	1	1	0	1100			wh_dlc04_emp_cha_volkmar_the_grim_3	350	medium		False	False	0	12269	0	False		wh_main_vo_culture_Empire	cavalry	cavalry	0	True	emp_general_foot	wh_main_cam_mnt_emp_barded_warhorse	True	False		1100	0	False	vo_culture_None	True	wh_dlc04_vo_actor_Empire_Volkmar_The_Grim	0	True	False	0	False	False	
	-1	melee_infantry	1	False	wh_dlc04_emp_inf_flagellants_0	120	0	600	wh_main_shp_transport	1	1	120	0	600			wh_dlc04_emp_inf_flagellants_0	150	medium		False	False	0	11198	0	True		wh_main_vo_culture_Empire	wh_dlc04_emp_flagelllents	wh_dlc04_emp_flagelllents	3	False	emp_soldier_15_degrees		False	True		600	0	False	vo_culture_None	False	wh_dlc04_vo_actor_Empire_Inf	0	True	False	6	False	False	
	-1	missile_infantry	1	False	wh_dlc04_emp_inf_free_company_militia_0	120	0	450	wh_main_shp_transport	1	1	120	0	500			wh_dlc04_emp_inf_free_company_militia_0	110	medium		False	False	0	11175	0	True		wh_main_vo_culture_Empire	missile_infantry_pistol	missile_infantry_pistol	2	False	emp_soldier_15_degrees		False	True		250	200	False	vo_culture_None	False	wh_dlc04_vo_actor_Empire_Inf	0	True	False	6	False	False	
	1	melee_infantry	1	False	wh_dlc04_emp_inf_sigmars_sons_0	120	1	700	wh_main_shp_transport	1	1	120	0	700			wh_dlc04_emp_inf_sigmars_sons_0	175	medium		False	False	0	11166	0	True		wh_main_vo_culture_Empire	infantry_sword	infantry_sword	5	False	emp_soldier_15_degrees		False	True		700	0	False	vo_culture_None	True	wh_main_vo_actor_Empire_Infantry	0	True	False	1	False	False	
	1	missile_infantry	1	False	wh_dlc04_emp_inf_silver_bullets_0	90	1	850	wh_main_shp_transport	1	1	90	0	850			wh_dlc04_emp_inf_silver_bullets_0	180	medium		False	False	0	11167	0	True		wh_main_vo_culture_Empire	missile_infantry_rifle	missile_infantry_rifle	5	False	emp_soldier_30_degrees		False	True		175	675	False	vo_culture_None	True	wh_main_vo_actor_Empire_Infantry	0	True	False	1	False	False	
	1	missile_infantry	1	False	wh_dlc04_emp_inf_stirlands_revenge_0	120	1	800	wh_main_shp_transport	1	1	120	0	800			wh_dlc04_emp_inf_stirlands_revenge_0	200	medium		False	False	0	11183	0	True		wh_main_vo_culture_Empire	missile_infantry_pistol	missile_infantry_pistol	5	False	emp_soldier_15_degrees		False	True		450	350	False	vo_culture_None	True	wh_dlc04_vo_actor_Empire_Inf	0	True	False	1	False	False	
	1	melee_infantry	1	False	wh_dlc04_emp_inf_tattersouls_0	160	1	875	wh_main_shp_transport	1	1	160	0	875			wh_dlc04_emp_inf_tattersouls_0	219	medium		False	False	0	11151	0	True		wh_main_vo_culture_Empire	wh_dlc04_emp_flagelllents	wh_dlc04_emp_flagelllents	5	False	emp_soldier_15_degrees		False	True		875	0	False	vo_culture_None	True	wh_dlc04_vo_actor_Empire_Inf	0	True	False	1	False	False	
	1	chariot	1	False	wh_dlc04_emp_veh_templehof_luminark_0	2	1	1900	wh_main_shp_transport	1	1	1	0	1900			wh_dlc04_emp_veh_templehof_luminark_0	475	medium		False	False	0	11168	0	True		wh_main_vo_culture_Empire	magic_chariot	magic_chariot	5	True	emp_luminark		True	False	composite_scene\porthole\luminark_volkmar_porthole_01.csc	200	1700	True	vo_culture_None	True	wh_dlc04_vo_actor_Empire_Inf	0	True	False	1	False	False	
	1	melee_cavalry	1	False	wh_dlc04_vmp_cav_chillgheists_0	60	1	1650	wh_main_shp_transport	1	1	60	0	1650			wh_dlc04_vmp_cav_chillgheists_0	450	heavy		False	False	0	11249	0	True		wh_main_vo_culture_Wraith	vmp_cavalry_scythe	vmp_cavalry_scythe	5	False	vamp_hex_wraith		False	True		1650	0	False	wh_main_vo_culture_Vampire_Creature_Order_Giver	True	wh_main_vo_actor_default	0	False	False	1	False	False	
	1	melee_cavalry	1	False	wh_dlc04_vmp_cav_vereks_reavers_0	60	1	1300	wh_main_shp_transport	1	1	60	0	1300			wh_dlc04_vmp_cav_vereks_reavers_0	325	heavy		False	False	0	11246	0	True		wh_main_vo_culture_Skeleton	shock_cavalry	shock_cavalry	5	False	emp_reiksguard		False	True		1300	0	False	wh_main_vo_culture_Vampire_Creature_Order_Giver	True	wh_main_vo_actor_default	0	False	False	1	False	False	
	-1	lord	1	False	wh_dlc04_vmp_cha_helman_ghorst_0	1	0	450	wh_main_shp_transport	1	1	1	0	1000			wh_dlc04_vmp_cha_helman_ghorst_0	250	heavy		False	False	0	11204	0	False		wh_main_vo_culture_Vampire	lord_wizard_vampires	lord_wizard_vampires	0	True	vamp_lord		True	False		450	0	False	vo_culture_None	True	wh_dlc04_vo_actor_Vampire_dlc04_Helman_Ghorst	0	True	False	0	False	False	
	-1	lord	1	False	wh_dlc04_vmp_cha_helman_ghorst_1	1	0	900	wh_main_shp_transport	1	1	1	0	1200			wh_dlc04_vmp_cha_helman_ghorst_1	300	heavy		False	False	0	11206	0	False		wh_main_vo_culture_Vampire	lord_wizard_vampires	lord_wizard_vampires	0	True	vamp_lord	wh_dlc04_cam_mnt_vmp_corpse_cart_helman	True	False		900	0	False	vo_culture_None	True	wh_dlc04_vo_actor_Vampire_dlc04_Helman_Ghorst	0	True	False	0	False	False	
	-1	lord	1	False	wh_dlc04_vmp_cha_master_necromancer_1	1	0	700	wh_main_shp_transport	1	1	1	0	1000			wh_dlc04_vmp_cha_master_necromancer_1	250	heavy		False	False	0	11423	0	False		wh_main_vo_culture_Vampire	lord_wizard_vampires	lord_wizard_vampires	0	True	vamp_lord	wh_dlc04_cam_mnt_vmp_corpse_cart	True	False		700	0	False	vo_culture_None	True	wh_main_vo_actor_Vampire_MasterNecromancer	0	True	False	0	False	False	
	-1	lord	1	False	wh_dlc04_vmp_cha_master_necromancer_2	1	0	775	wh_main_shp_transport	1	1	1	0	1100			wh_dlc04_vmp_cha_master_necromancer_2	275	heavy		False	False	0	11426	0	False		wh_main_vo_culture_Vampire	lord_wizard_vampires	lord_wizard_vampires	0	True	vamp_lord	wh_dlc04_cam_mnt_vmp_corpse_cart_balefire	True	False		775	0	False	vo_culture_None	True	wh_main_vo_actor_Vampire_MasterNecromancer	0	True	False	0	False	False	
	-1	lord	1	False	wh_dlc04_vmp_cha_master_necromancer_3	1	0	850	wh_main_shp_transport	1	1	1	0	1200			wh_dlc04_vmp_cha_master_necromancer_3	300	heavy		False	False	0	11433	0	False		wh_main_vo_culture_Vampire	lord_wizard_vampires	lord_wizard_vampires	0	True	vamp_lord	wh_dlc04_cam_mnt_vmp_corpse_cart_lodestone	True	False		850	0	False	vo_culture_None	True	wh_main_vo_actor_Vampire_MasterNecromancer	0	True	False	0	False	False	
	-1	hero	1	False	wh_dlc04_vmp_cha_necromancer_1	1	0	550	wh_main_shp_transport	1	1	1	0	1000			wh_dlc04_vmp_cha_necromancer_1	250	heavy		False	False	0	11439	0	False		wh_main_vo_culture_Vampire	wizard_vampires	wizard_vampires	0	True	vamp_lord	wh_dlc04_cam_mnt_vmp_corpse_cart	True	False		550	0	False	vo_culture_None	True	wh_main_vo_actor_Vampire_Necromancer	0	True	False	2	False	False	
	-1	hero	1	False	wh_dlc04_vmp_cha_necromancer_2	1	0	625	wh_main_shp_transport	1	1	1	0	1000			wh_dlc04_vmp_cha_necromancer_2	275	heavy		False	False	0	11447	0	False		wh_main_vo_culture_Vampire	wizard_vampires	wizard_vampires	0	True	vamp_lord	wh_dlc04_cam_mnt_vmp_corpse_cart_balefire	True	False		625	0	False	vo_culture_None	True	wh_main_vo_actor_Vampire_Necromancer	0	True	False	2	False	False	
	-1	hero	1	False	wh_dlc04_vmp_cha_necromancer_3	1	0	700	wh_main_shp_transport	1	1	1	0	1000			wh_dlc04_vmp_cha_necromancer_3	300	heavy		False	False	0	11457	0	False		wh_main_vo_culture_Vampire	wizard_vampires	wizard_vampires	0	True	vamp_lord	wh_dlc04_cam_mnt_vmp_corpse_cart_lodestone	True	False		700	0	False	vo_culture_None	True	wh_main_vo_actor_Vampire_Necromancer	0	True	False	2	False	False	
