land_units_tables																																																										
43																																																										
accuracy	armour	campaign_action_points	category	charge_bonus	class	dismounted_charge_bonus	dismounted_melee_attack	historical_description_text	key	man_animation	man_entity	melee_attack	melee_defence	morale	bonus_hit_points	mount	num_animals	animal	num_mounts	primary_melee_weapon	primary_missile_weapon	rank_depth	shield	short_description_text	spacing	strenghts_weaknesses_text	supports_first_person	training_level	officer	articulated_record	engine	is_male	visibility_spotting_range_min	visibility_spotting_range_max	ability_global_recharge	attribute_group	spot_dist_tree	spot_dist_scrub	reload	loose_spacing	selected_vo	selected_vo_secondary	selected_vo_tertiary	hiding_scalar	capture_power	ground_stat_effect_group	secondary_ammo	primary_ammo	damage_mod_flames	damage_mod_magic	num_engines	damage_mod_physical	damage_mod_missiles	damage_mod_all	ai_usage_group	can_skirmish	mounted_draughts	sync_locomotion
10	wh2_main_chainmail_40	2100	inf_melee	10	inf_mel	12	50	wh_dlc05_unit_long_text_wef_eternal_guard	wh_dlc05_wef_inf_eternal_guard_0	hu1d_elf_2handed_spear	wh_dlc05_wef_inf_eternal_guard_blood_dismembers	26	36	80	64		0		0	wh_dlc05_wef_asrai_spear		8	none	wh_dlc05_unit_short_text_wef_eternal_guard_0	wh_dlc05_wef_infantry_spear	placeholder	False	trained	A_blank_record			True	40	1500	0	wh_hideForest_chargeReflectorVsL	60	80	0	False	vo_sel_wood_elves_eternal_guard	vo_sel_default	vo_sel_generic_short	1	10	elves_wef	0	0	0	0	0	0	0	0	melee	False	False	False
10	wh2_main_chainmail_40	2100	inf_melee	6	inf_mel	12	50	wh_dlc05_unit_long_text_wef_eternal_guard	wh_dlc05_wef_inf_eternal_guard_1	hu1d_elf_spear_and_shield	wh_dlc05_wef_inf_eternal_guard_blood_dismembers	26	44	80	64		0		0	wh_dlc05_wef_asrai_spear		8	wh_missile_block_55_wood	wh_dlc05_unit_short_text_wef_eternal_guard_1	wh_dlc05_wef_infantry_spear	placeholder	False	trained	A_blank_record			True	40	1500	0	wh_hideForest_chargeReflectorVsL	60	80	0	False	vo_sel_wood_elves_eternal_guard	vo_sel_default	vo_sel_generic_short	1	10	elves_wef	0	0	0	0	0	0	0	0	melee	False	False	False
10	wh2_main_chainmail_40	2100	inf_melee	6	inf_mel	12	50	wh_dlc05_unit_long_text_wef_eternal_guard	wh_dlc05_wef_inf_eternal_guard_1_qb	hu1d_elf_spear_and_shield	wh_dlc05_wef_inf_eternal_guard_blood_dismembers	26	44	80	64		0		0	wh_dlc05_wef_asrai_spear		8	wh_missile_block_55_wood	wh_dlc05_unit_short_text_wef_eternal_guard_1	wh_dlc05_wef_infantry_spear	placeholder	False	trained	A_blank_record			True	40	1500	0	wh_hideForest_unbreakable_chargeReflectorVsL	60	80	0	False	vo_sel_wood_elves_eternal_guard	vo_sel_default	vo_sel_generic_short	1	10	elves_wef	0	0	0	0	0	0	0	0	melee	False	False	False
10	wh2_main_body_15	2100	inf_ranged	7	inf_mis	12	50	wh_dlc05_unit_long_text_wef_glade_guard	wh_dlc05_wef_inf_glade_guard_0	hu1d_welf_sword_and_bow	wh_dlc05_wef_inf_glade_guard_blood_dismembers	20	27	60	61		0		0	wh_dlc05_wef_sword_archer	wh_dlc05_wef_standard_bow	4	none	wh_dlc05_unit_short_text_wef_glade_guard_0	wh_dlc05_wef_infantry_ranged	placeholder	False	trained	A_blank_record			True	40	1500	0	wh_hideForest_mountedFireMove	60	80	10	False	vo_sel_wood_elves_glade_guard	vo_sel_wood_elves_missile_archers	vo_sel_wood_elves_missile_generic	1	10	elves_wef	0	22	0	0	0	0	0	0	ranged_harasser	True	False	False
10	wh2_main_body_15	2100	inf_ranged	7	inf_mis	12	50	wh_dlc05_unit_long_text_wef_glade_guard	wh_dlc05_wef_inf_glade_guard_1	hu1d_welf_sword_and_bow	wh_dlc05_wef_inf_glade_guard_starfire_blood_dismembers	20	27	60	61		0		0	wh_dlc05_wef_sword_archer	wh_dlc05_wef_starfire_bow	4	none	wh_dlc05_unit_short_text_wef_glade_guard_1	wh_dlc05_wef_infantry_ranged	placeholder	False	trained	A_blank_record			True	40	1500	0	wh_hideForest_mountedFireMove	60	80	10	False	vo_sel_wood_elves_glade_guard	vo_sel_wood_elves_missile_archers	vo_sel_wood_elves_missile_generic	1	10	elves_wef	0	22	0	0	0	0	0	0	ranged_harasser	True	False	False
10	wh2_main_body_15	2100	inf_ranged	7	inf_mis	12	50	wh_dlc05_unit_long_text_wef_glade_guard	wh_dlc05_wef_inf_glade_guard_1_qb	hu1d_welf_sword_and_bow	wh_dlc05_wef_inf_glade_guard_starfire_blood_dismembers	20	22	60	61		0		0	wh_dlc05_wef_sword_archer	wh_dlc05_wef_starfire_bow	4	none	wh_dlc05_unit_short_text_wef_glade_guard_1	wh_dlc05_wef_infantry_ranged	placeholder	False	trained	A_blank_record			True	40	1500	0	wh_hideForest_mountedFireMove	60	80	10	False	vo_sel_wood_elves_glade_guard	vo_sel_wood_elves_missile_archers	vo_sel_wood_elves_missile_generic	1	10	elves_wef	0	22	0	0	0	0	0	0	ranged	True	False	False
10	wh2_main_body_15	2100	inf_ranged	7	inf_mis	12	50	wh_dlc05_unit_long_text_wef_glade_guard	wh_dlc05_wef_inf_glade_guard_2	hu1d_welf_sword_and_bow	wh_dlc05_wef_inf_glade_guard_blood_dismembers	20	27	60	61		0		0	wh_dlc05_wef_sword_archer	wh_dlc05_wef_hagbane_bow	4	none	wh_dlc05_unit_short_text_wef_glade_guard_2	wh_dlc05_wef_infantry_ranged	placeholder	False	trained	A_blank_record			True	40	1500	0	wh_hideForest_mountedFireMove	60	80	10	False	vo_sel_wood_elves_glade_guard	vo_sel_wood_elves_missile_archers	vo_sel_wood_elves_missile_generic	1	10	elves_wef	0	22	0	0	0	0	0	0	ranged_harasser	True	False	False
10	wh2_main_body_15	2100	inf_melee	24	inf_mel	12	50	wh_dlc05_unit_long_text_wef_wardancers	wh_dlc05_wef_inf_wardancers_0	hu1b_welf_dual_sword	wh_dlc05_wef_inf_wardancer_blood_dismembers	44	34	70	60		0		0	wh_dlc05_wef_sword_dual		7	none	wh_dlc05_unit_short_text_wef_wardancers_0	wh_dlc05_wef_infantry_wardancer	placeholder	False	trained	A_blank_record			True	40	1500	0	wh_hideForest_immuneToPsych	60	80	0	False	vo_sel_wood_elves_wardancers	vo_sel_default	vo_sel_generic_short	1	10	elves_wef	0	0	0	0	0	20	0	0	melee	False	False	False
10	wh2_main_body_15	2100	inf_melee	12	inf_mel	12	50	wh_dlc05_unit_long_text_wef_wardancers	wh_dlc05_wef_inf_wardancers_1	hu1b_elf_2handed_spear	wh_dlc05_wef_inf_wardancer_blood_dismembers	30	49	70	60		0		0	wh_dlc05_wef_spear_wardancer		7	none	wh_dlc05_unit_short_text_wef_wardancers_1	wh_dlc05_wef_infantry_wardancer	placeholder	False	trained	A_blank_record			True	40	1500	0	wh_hideForest_immPsy_chargeReflectorVsL	60	80	0	False	vo_sel_wood_elves_wardancers	vo_sel_default	vo_sel_generic_short	1	10	elves_wef	0	0	0	0	0	20	0	0	melee	False	False	False
15	wh2_main_body_15	2100	inf_ranged	8	inf_mis	12	50	wh_dlc05_unit_long_text_wef_waywatchers	wh_dlc05_wef_inf_waywatchers_0	hu1d_welf_dual_sword_bow	wh_dlc05_wef_inf_waywatcher_blood_dismembers	28	32	72	82		0		0	wh_dlc05_wef_sword_waywatcher	wh_dlc05_wef_waywatchers_bow	4	none	wh_dlc05_unit_short_text_wef_waywatchers	wh_dlc05_wef_infantry_skirmish	placeholder	False	trained	A_blank_record			True	40	1500	0	wh_guerrilla_stalk_mountedFireMove	60	80	10	False	vo_sel_wood_elves_waywatchers	vo_sel_wood_elves_missile_archers	vo_sel_wood_elves_missile_generic	1	10	elves_wef	0	24	0	0	0	0	0	0	ranged_stalkers_harasser	True	False	False
10	wh2_main_chainmail_40	2100	inf_melee	22	inf_mel	12	50	wh_dlc05_unit_long_text_wef_wildwood_rangers	wh_dlc05_wef_inf_wildwood_rangers_0	hu1d_elf_2handed_sword	wh_dlc05_wef_inf_wildwood_rangers_blood_dismembers	48	38	76	76		0		0	wh_dlc05_wef_greatsword		7	none	wh_dlc05_unit_short_text_wef_wildwood_rangers	wh_main_infantry	placeholder	False	well_trained	A_blank_record			True	40	1500	0	wh_hideForest_immPsy	60	80	0	False	vo_sel_wood_elves_wildwood_rangers	vo_sel_generic	vo_sel_generic_short	1	10	elves_wef	0	0	0	0	0	0	0	0	melee	False	False	False
0	wh2_main_body_30	2100	inf_melee	62	inf_mel	20	33	wh_dlc05_unit_long_text_wef_great_eagle	wh_dlc05_wef_mon_great_eagle_0	bi1_eagle	wh_dlc05_wef_mon_great_eagle_blood	44	30	60	4655		0		0	wh_dlc05_wef_great_eagle_claws		1	none	wh_dlc05_unit_short_text_wef_great_eagle	wh_main_monster	placeholder	False	elite	A_blank_record			True	40	1500	0	wh_fear	60	80	0	False	vo_sel_default	vo_sel_melee	vo_sel_culture	1	0	large_bst	0	0	0	0	0	0	0	0	melee_highvalue	False	False	False
0	wh2_main_body_80	2100	inf_melee	14	inf_mel	10	10	wh_dlc05_unit_long_text_wef_treekin	wh_dlc05_wef_mon_treekin_0	hc2_treekin	wh_dlc05_wef_monster_treekin	20	54	70	540		0		0	wh_dlc05_wef_treekin_claws		3	none	wh_dlc05_unit_short_text_wef_treekin	wh_main_monstrous_infantry	placeholder	False	trained	A_blank_record			True	40	1500	0	wh_fear_hideForest_immPsy_chargeReflectorVsL	60	80	10	False	vo_sel_default	vo_sel_melee	vo_sel_culture	0.5	10	large_bst	0	0	-25	0	0	20	15	0	melee_gatecrusher_shock	False	False	False
0	wh2_main_body_100	2100	inf_melee	30	inf_mel	13	71	wh_dlc05_unit_long_text_wef_treemen	wh_dlc05_wef_mon_treeman_0	hu21_treeman	wh_dlc05_wef_inf_treeman	45	56	90	9320		0		0	wh_dlc05_wef_treeman_claws		1	none	wh_dlc05_unit_short_text_wef_treemen	wh_main_monster	placeholder	False	elite	A_blank_record			True	40	1500	0	wh2_hideForest_fear_terror_chargeReflector	60	80	0	False	vo_sel_default	vo_sel_melee	vo_sel_culture	0.5	10	large_bst	0	0	-25	0	0	20	15	0	melee_gatecrusher	False	False	False
10	wh2_main_leather_50	2100	cavalry	30	cav_mis	20	33	wh_dlc06_unit_long_text_chs_marauder_horsemasters	wh_dlc06_chs_cav_marauder_horsemasters_0	hu1c_chaos_hr1_warhorse_spear_and_javelins	wh_main_cavalry_rider_standard_blood	26	26	54	82	wh_dlc06_chs_mnt_warhorse_fast_horsemasters	0		60	wh_main_chs_marauder_horsemaster_spear	wh_main_chs_javelin_heavy	3	none	wh_dlc06_unit_short_text_chs_marauder_horsemasters	wh_main_cavalry_very_chaotic	placeholder	False	trained	A_blank_record			True	40	1500	0	wh_guerrilla_hideForest_mountedFireMove	60	80	10	False	vo_sel_marauder_horsemen	vo_sel_generic	vo_sel_generic_short	1	8	large	0	16	0	0	0	0	0	0	ranged_harasser_flanker	True	False	False
10	wh2_main_body_80	2100	war_beast	50	com	20	33	wh_main_unit_long_text_chs_chaos_sorcerer_death	wh_dlc06_chs_cha_chaos_sorcerer_death_9	hu1c_chaos_bc3_manticore_wb_staff_and_sword	wh_main_infantry_standard_large_hero_blood_dismembers	40	34	60	5096	wh_dlc01_chs_mnt_manticore	0		1	wh_dlc01_chs_manticore_caster		1	none	wh_main_unit_short_text_chs_chaos_sorcerer_death	wh_main_monster	placeholder	False	elite	wh_dlc06_chs_cha_chaos_sorcerer_death_9			True	40	1500	0	wh_encourage_fear_terror	60	80	0	False	vo_sel_default	vo_sel_culture	vo_sel_culture	1	0	large	0	0	0	0	0	0	15	0	mage_highvalue	False	False	False
10	wh2_main_body_80	2100	war_beast	50	com	20	33	wh_main_unit_long_text_chs_chaos_sorcerer_death	wh_dlc06_chs_cha_chaos_sorcerer_fire_9	hu1c_chaos_bc3_manticore_wb_staff_and_sword	wh_main_infantry_standard_large_hero_blood_dismembers	40	34	60	5096	wh_dlc01_chs_mnt_manticore	0		1	wh_dlc01_chs_manticore_caster		1	none	wh_main_unit_short_text_chs_chaos_sorcerer_death	wh_main_monster	placeholder	False	elite	wh_dlc06_chs_cha_chaos_sorcerer_fire_9			True	40	1500	0	wh_encourage_fear_terror	60	80	0	False	vo_sel_default	vo_sel_culture	vo_sel_culture	1	0	large	0	0	0	0	0	0	15	0	mage_highvalue	False	False	False
10	wh2_main_body_80	2100	war_beast	50	com	20	33	wh_main_unit_long_text_chs_chaos_sorcerer_death	wh_dlc06_chs_cha_chaos_sorcerer_metal_9	hu1c_chaos_bc3_manticore_wb_staff_and_sword	wh_main_infantry_standard_large_hero_blood_dismembers	40	34	60	5096	wh_dlc01_chs_mnt_manticore	0		1	wh_dlc01_chs_manticore_caster		1	none	wh_main_unit_short_text_chs_chaos_sorcerer_death	wh_main_monster	placeholder	False	elite	wh_dlc06_chs_cha_chaos_sorcerer_metal_9			True	40	1500	0	wh_encourage_fear_terror	60	80	0	False	vo_sel_default	vo_sel_culture	vo_sel_culture	1	0	large	0	0	0	0	0	0	15	0	mage_highvalue	False	False	False
10	wh2_main_body_45	2100	inf_melee	50	inf_mel	20	33	wh_dlc03_unit_long_text_bst_feral_manticore	wh_dlc06_chs_feral_manticore	bc3_manticore	wh_dlc01_flying_manticore_blood	40	34	56	5095		0		0	wh_dlc01_chs_manticore		1	none	wh_dlc03_unit_short_text_bst_feral_manticore	wh_main_monster	placeholder	False	elite	A_blank_record			True	40	1500	0	wh2_fear_rampage_terror	60	80	0	False	vo_sel_default	vo_sel_culture	vo_sel_culture	1	0	large	0	0	0	0	0	0	15	0	melee_highvalue	False	False	False
10	wh2_main_heavy_metal_120	2100	inf_melee	26	inf_mel	20	33	wh_dlc06_unit_long_text_chs_aspiring_champions	wh_dlc06_chs_inf_aspiring_champions_0	hu1c_chaos_sword_and_shield	wh_dlc06_chs_infantry_aspiring_champions_blood_dismembers	46	62	80	190		0		0	wh_dlc06_chs_aspiring_champions_sword		2	wh_missile_block_55_metal	wh_dlc06_unit_short_text_chs_aspiring_champions	wh_main_cavalry_very_chaotic	placeholder	False	trained	A_blank_record			True	40	1500	0	wh_encourage_guerrilla_hideForest	60	80	0	False	vo_sel_generic	vo_sel_generic	vo_sel_generic	1	10	small	0	0	0	0	0	0	0	0	melee	False	False	False
10	wh2_main_chainmail_40	2100	artillery	2	art_fld	2	10	wh_main_unit_long_text_dwf_bolt_thrower	wh_dlc06_dwf_art_bolt_thrower_0	hu3_dwarf_hammer	wh_main_dwf_inf_dwarfs_crew_blood_dismembers	16	20	75	70		0		0	wh_main_dwf_axe		5	none	wh_dlc06_unit_short_text_dwf_bolt_thrower	wh_main_artillery	placeholder	True	trained	A_blank_record		wh_dlc06_dwf_art_bolt_thrower	True	40	1500	0	wh2_cantRun_hideForest	60	80	10	False	vo_sel_artillery	vo_sel_artillery	vo_sel_generic	1	10	small	0	22	0	25	4	0	0	0	ranged_direct	False	False	False
33	wh2_main_chainmail_40	2100	artillery	2	art_fld	2	10	wh_main_unit_long_text_dwf_grudge_thrower	wh_dlc06_dwf_art_gob_lobber_0	hu3_dwarf_hammer	wh_main_dwf_inf_dwarfs_crew_blood_dismembers	20	29	76	70		0		0	wh_main_dwf_axe		3	none	wh_dlc06_unit_short_text_dwf_goblobber	wh_main_artillery	placeholder	True	trained	A_blank_record		wh_dlc06_dwf_art_grudge_thrower_gob_lobber	True	40	1500	0	wh_cantRun	60	80	30	False	vo_sel_grudge_thrower	vo_sel_artillery	vo_sel_generic	1	10	small	0	22	0	25	4	0	0	0	ranged_indirect_arty	False	False	False
10	wh2_main_chainmail_120	2100	inf_melee	30	com	20	33	wh_main_unit_long_text_dwf_belegar_ironhammer	wh_dlc06_dwf_cha_belegar_ironhammer_0	hu3_belegar_axe_and_shield	wh_main_dwf_cha_dwarf_hero_lgn_blood	60	55	85	5580		0		0	wh_dlc06_dwf_hammer_hero_belegar		1	wh_missile_block_55_metal	wh_dlc06_unit_short_text_dwf_belegar_ironhammer	wh_main_hero	placeholder	False	elite	A_blank_record			True	40	1500	0	wh_chargeReflector_encourage_hideForest	60	80	0	False	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1	10	small	0	0	0	25	0	0	15	0	melee_highvalue	False	False	False
10	wh_main_body_0	2100	inf_ranged	18	com	20	33	wh_main_unit_long_text_dwf_ancestor_dramar_hammerfist	wh_dlc06_dwf_cha_master_engineer_ghost_0	hu3_dwarf_2handed_hammer_and_rifle	wh_dlc06_dwf_cha_dwarf_hero_ethereal	42	32	80	2532		0		0	wh_dlc06_dwf_master_engineer_hammer_magical	wh_main_dwf_master_engineer_rifle	1	none	wh_dlc06_unit_short_text_dwf_master_engineer_ghost_01	wh_main_hero	placeholder	False	elite	A_blank_record			True	40	1500	0	wh_encourage_fear_hideForest_unbreakable_terror	60	80	10	False	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1	10	small	0	45	0	0	0	75	0	0	mage_highvalue	True	False	False
10	wh2_main_chainmail_120	2100	inf_melee	16	com	20	33	wh_main_unit_long_text_dwf_runelord	wh_dlc06_dwf_cha_runelord_0	hu3_runelord_hammer	wh_main_dwf_cha_dwarf_hero_blood_dismembers	40	45	75	4340		0		0	wh_dlc06_dwf_hammer_caster_hero		1	none	wh_dlc06_unit_short_text_dwf_runelord	wh_main_hero	placeholder	False	elite	A_blank_record			True	40	1500	0	wh_encourage_hideForest	60	80	0	False	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1	10	small	0	0	0	25	0	0	15	0	mage	False	False	False
10	wh2_main_chainmail_120	2100	inf_melee	18	com	20	33	wh_main_unit_long_text_dwf_runelord	wh_dlc06_dwf_cha_runelord_1	th1_dwarf_anvil_of_doom	wh_main_dwf_veh_dwarf_throne_blood	40	52	85	5544		0		0	wh_dlc06_dwf_hammer_caster_hero		1	none	wh_dlc06_unit_short_text_dwf_runelord	wh_main_hero	placeholder	False	elite	A_blank_record			True	40	1500	0	wh_encourage_hideForest	60	80	0	False	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1	10	small	0	0	0	40	0	25	15	0	mage	False	False	False
10	wh_main_body_0	2100	inf_melee	16	com	20	33	wh_main_unit_long_text_dwf_ancestor_throni_ironbrow	wh_dlc06_dwf_cha_runesmith_ghost_0	hu3_dwarf_hammer	wh_dlc06_dwf_cha_dwarf_hero_ethereal	40	38	80	2532		0		0	wh_dlc06_dwf_hammer_runesmith_magical		1	none	wh_dlc06_unit_short_text_dwf_runesmith_ghost_01	wh_main_hero	placeholder	False	elite	A_blank_record			True	40	1500	0	wh_encourage_fear_hideForest_unbreakable_terror	60	80	0	False	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1	10	small	0	0	0	0	0	75	0	0	mage_highvalue	False	False	False
10	wh_main_body_0	2100	inf_melee	28	com	20	33	wh_main_unit_long_text_dwf_ancestor_lunn_ironhammer	wh_dlc06_dwf_cha_thane_ghost_0	hu3_dwarf_axe_and_shield_thane	wh_dlc06_dwf_cha_dwarf_hero_ethereal	55	50	80	2772		0		0	wh_dlc06_dwf_axe_hero_magical		1	wh_missile_block_35_wood	wh_dlc06_unit_short_text_dwf_thane_ghost_01	wh_main_hero	placeholder	False	elite	A_blank_record			True	40	1500	0	wh_encourage_fear_hideForest_unbreakable_terror	60	80	0	False	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1	10	small	0	0	0	0	0	75	0	0	melee_highvalue	False	False	False
10	wh_main_body_0	2100	inf_melee	18	com	20	33	wh_main_unit_long_text_dwf_ancestor_halkenhaf_stonebeard	wh_dlc06_dwf_cha_thane_ghost_1	hu3_dwarf_axe_and_shield_thane	wh_dlc06_dwf_cha_dwarf_hero_ethereal	38	60	80	2772		0		0	wh_dlc06_dwf_axe_hero_magical		1	wh_missile_block_60_wood	wh_dlc06_unit_short_text_dwf_thane_ghost_02	wh_main_hero	placeholder	False	elite	A_blank_record			True	40	1500	0	wh_encourage_fear_hideForest_unbreakable_terror	60	80	0	False	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1	10	small	0	0	0	0	0	75	0	0	melee_highvalue	False	False	False
10	wh2_main_chainmail_40	2100	inf_ranged	10	inf_mis	20	33	wh_main_unit_long_text_dwf_rangers	wh_dlc06_dwf_inf_bugmans_rangers_0	hu3_dwarf_axe_shield_and_crossbow	wh_dlc06_dwf_inf_rangers_bugman_blood_dismembers	24	38	75	74		0		0	wh_dlc06_dwarf_axe_rangers	wh_dlc06_dwf_crossow_bolt_bugmans_rangers	4	wh_missile_block_35_wood	wh_dlc06_unit_short_text_dwf_rangers_bugmans	wh_main_dwf_infantry_standard	placeholder	False	trained	A_blank_record			True	40	1500	0	wh2_chargeReflectorVsL_guerrilla_hideForest_immPsy_stalk	60	80	10	False	vo_sel_missile	vo_sel_generic	vo_sel_generic_short	1	10	small	0	20	0	25	0	0	0	0	ranged_stalkers_no_skirmish	True	False	False
10	wh_main_body_0	2100	inf_melee	26	inf_mel	20	33	wh_main_unit_long_text_dwf_slayers	wh_dlc06_dwf_inf_dragonback_slayers_0	hu3_dwarf_dual_axe_slayer	wh_main_dwf_inf_slayers_blood_dismembers	45	44	100	100		0		0	wh_main_dwf_slayer_axe_dual		7	wh_missile_block_30_metal	wh_dlc06_unit_short_text_dwf_dragonback_slayers	wh_main_dwf_infantry_slayers	placeholder	False	trained	A_blank_record			True	40	1500	0	wh_hideForest_unbreakable_chargeReflectorVsL	60	80	0	False	vo_sel_slayers	vo_sel_generic	vo_sel_generic_short	1	10	small	0	0	0	25	0	20	0	0	melee	False	False	False
33	wh2_main_chainmail_80	2100	inf_melee	10	inf_mel	20	33	wh_main_unit_long_text_dwf_miners	wh_dlc06_dwf_inf_ekrund_miners_0	hu3_dwarf_2handed_axe_blasting_charges	wh_main_dwf_inf_dwarfs_blood_dismembers	23	26	78	68		0		0	wh_main_dwf_miners_pickaxe	wh_main_dwf_blasting_charges	7	none	wh_dlc06_unit_short_text_dwf_ekrund_miners	wh_main_dwf_infantry_standard	placeholder	False	trained	A_blank_record			True	40	1500	0	wh_guerrilla_hideForest	60	80	30	False	vo_sel_miners	vo_sel_generic	vo_sel_generic_short	1	10	small	0	3	0	25	0	0	0	0	melee_gatecrusher	False	False	False
33	wh2_main_chainmail_125	2100	inf_melee	8	inf_mel	20	33	wh_main_unit_long_text_dwf_ironbreakers	wh_dlc06_dwf_inf_norgrimlings_ironbreakers_0	hu3_dwarf_axe_shield_and_blasting_charges	wh_main_dwf_inf_dwarfs_heavy_blood_dismembers	36	86	95	88		0		0	wh_main_dwf_axe_ironbreakers	wh_main_dwf_cinderblast_bomb	7	wh_missile_block_35_metal	wh_dlc06_unit_short_text_dwf_norgrimlings_ironbreakers	wh_main_dwf_infantry_elite	placeholder	False	trained	A_blank_record			True	40	1500	0	wh_chargeReflector_hideForest_immPsy_guerrilla	60	80	30	False	vo_sel_ironbreakers	vo_sel_generic	vo_sel_generic_short	1	10	small	0	2	0	25	0	0	0	0	melee	False	False	False
33	wh2_main_chainmail_125	2100	inf_ranged	6	inf_mis	20	33	wh_main_unit_long_text_dwf_irondrakes	wh_dlc06_dwf_inf_norgrimlings_irondrakes_0	hu3_dwarf_trollhammer	wh_main_dwf_inf_dwarfs_irondrake_blood_dismembers	25	37	95	120		0		0	wh_main_dwf_drakegun	wh_dlc06_dwf_drakegun_skolder	2	none	wh_dlc06_unit_short_text_dwf_skolder_guard_irondrakes	wh_main_dwf_infantry_loose	placeholder	False	trained	A_blank_record			True	40	1500	0	wh_hideForest	60	80	30	False	vo_sel_irondrakes	vo_sel_ranged	vo_sel_generic	1	10	small	0	25	70	35	0	20	0	0	ranged_direct_no_skirmish	True	False	False
10	wh2_main_chainmail_100	2100	inf_melee	16	inf_mel	20	33	wh_main_unit_long_text_dwf_longbeards	wh_dlc06_dwf_inf_old_grumblers_0	hu3_dwarf_2handed_axe	wh_main_dwf_inf_dwarfs_longbeards_blood_dismembers	36	51	90	78		0		0	wh_main_dwf_longbeards_axe_great		7	none	wh_dlc06_unit_short_text_dwf_old_grumblers	wh_main_dwf_infantry_elite	placeholder	False	trained	A_blank_record			True	40	1500	0	wh_chargeReflectorVsL_encourage_hideForest_immuneToPsych	60	80	0	False	vo_sel_longbeards	vo_sel_generic	vo_sel_generic_short	1	10	small	0	0	0	25	0	0	0	0	melee	False	False	False
10	wh2_main_chainmail_100	2100	inf_melee	18	inf_mel	20	33	wh_main_unit_long_text_dwf_hammerers	wh_dlc06_dwf_inf_peak_gate_guard_0	hu3_dwarf_2handed_hammer	wh_main_dwf_inf_dwarfs_hammerers_blood_dismembers	54	46	90	82		0		0	wh_dlc06_dwf_hammerers_peak		6	none	wh_dlc06_unit_short_text_dwf_peak_gate_guard	wh_main_dwf_infantry_elite_hammerer	placeholder	False	trained	A_blank_record			True	40	1500	0	wh_hideForest_immuneToPsych	60	80	0	False	vo_sel_hammerers	vo_sel_generic	vo_sel_generic_short	1	10	small	0	0	0	25	0	0	0	0	melee	False	False	False
10	wh2_main_chainmail_40	2100	inf_ranged	4	inf_mis	20	33	wh_main_unit_long_text_dwf_rangers	wh_dlc06_dwf_inf_rangers_0	hu3_dwarf_axe_shield_and_crossbow	wh_main_dwf_inf_dwarfs_rangers_blood_dismembers	18	26	62	60		0		0	wh_main_dwf_axe	wh_main_dwf_crossbow	4	wh_missile_block_35_wood	wh_dlc06_unit_short_text_dwf_rangers	wh_main_dwf_infantry_standard	placeholder	False	trained	A_blank_record			True	40	1500	0	wh_guerrilla_hideForest_stalk	60	80	10	False	vo_sel_missile	vo_sel_generic	vo_sel_generic_short	1	10	small	0	18	0	25	0	0	0	0	ranged_stalkers_no_skirmish	True	False	False
10	wh2_main_chainmail_40	2100	inf_ranged	16	inf_mis	20	33	wh_main_unit_long_text_dwf_rangers	wh_dlc06_dwf_inf_rangers_1	hu3_dwarf_2handed_axe_and_throwing_axes	wh_main_dwf_inf_dwarfs_rangers_blood_dismembers	22	20	62	60		0		0	wh_main_dwf_axe_great_quarreller	wh_dlc06_dwf_rangers_throwing_axe	4	none	wh_dlc06_unit_short_text_dwf_rangers_great_weapons	wh_main_dwf_infantry_standard	placeholder	False	trained	A_blank_record			True	40	1500	0	wh_guerrilla_hideForest_stalk	60	80	10	False	vo_sel_missile	vo_sel_generic	vo_sel_generic_short	1	10	small	0	8	0	25	0	0	0	0	ranged_stalkers_no_skirmish	True	False	False
33	wh2_main_chainmail_40	2100	inf_ranged	16	inf_mis	20	33	wh_main_unit_long_text_dwf_rangers	wh_dlc06_dwf_inf_ulthars_raiders_0	hu3_dwarf_2handed_axe_and_throwing_axes	wh_main_dwf_inf_dwarfs_rangers_blood_dismembers	27	29	72	60		0		0	wh_main_dwf_axe_great_quarreller	wh_dlc06_dwf_raiders_throwing_axe	4	none	wh_dlc06_unit_short_text_dwf_ulthars_raiders	wh_main_dwf_infantry_standard	placeholder	False	trained	A_blank_record			True	40	1500	0	wh_guerrilla_hideForest_stalk	60	80	30	False	vo_sel_ranged	vo_sel_ranged	vo_sel_generic	1	10	small	0	8	0	25	0	0	0	0	ranged_stalkers_no_skirmish	True	False	False
